"pid","assessed_value"
3618,158345.129221795
3619,183529.998587879
3620,499547.234795238
3621,361353.785566667
3622,423626.7646
3623,413277.844514286
3624,692340.865433333
3625,300612.990833333
3626,187731.008798901
3627,514025.258833333
3628,707359.710488889
3629,144304.455058974
3630,104041.501811111
3631,204375.837588889
3632,103408.479080952
3633,72689.4572
3634,440041.906422222
3635,679297.703457143
3636,310120.44199394
3637,539215.337095238
3638,264794.594245887
3639,208894.291988889
3640,738566.414866667
3641,287739.023958608
3642,183036.611458508
3643,351076.436985714
3644,190498.548566667
3645,367478.211480953
3646,33173.7684642191
3647,245220.3384
3648,71808.3073
3649,371491.833011111
3650,290574.8654
3651,235001.336457143
3652,152521.723873016
3653,358764.088128571
3654,218754.584114286
3655,1177221.75713333
3656,429263.822266667
3657,112753.50487619
3658,99544.0666241869
3659,192342.662266667
3660,330738.839266667
3661,131209.532733333
3662,493753.0547
3663,69426.9051025253
3664,57244.4316945887
3665,267682.439087302
3666,231651.362436168
3667,216047.264620779
3668,724474.386466667
3669,76158.4418142857
3670,210220.455283117
3671,437791.716433333
3672,739285.879366667
3673,150334.143433333
3674,240803.519361905
3675,275867.645233333
3676,372881.419849783
3677,184290.643342857
3678,1148728.53945128
3679,117107.460792308
3680,86828.1046238095
3681,266593.206780542
3682,1642324.53666667
3683,452450.291233333
3684,162965.548190476
3685,76148.4320333334
3686,136528.521738095
3687,50725.0642997114
3688,263899.934922222
3689,230949.539786956
3690,300261.5429
3691,348627.747194872
3692,218374.793022222
3693,303275.312433333
3694,364539.691261905
3695,369120.26201746
3696,745014.442861905
3697,192092.350551282
3698,494304.114601587
3699,260673.257033333
3700,123080.866966667
3701,215559.868209524
3702,459199.1356
3703,397211.368266666
3704,352647.610933333
3705,47195.0678555555
3706,254877.8639
3707,680393.952640404
3708,331698.731284848
3709,532015.613047619
3710,371927.100095238
3711,225009.25412924
3712,86218.1838
3713,517035.642133333
3714,149979.767790476
3715,368341.305866667
3716,351578.334366667
3717,492607.9087
3718,1345539.86636667
3719,193065.119013564
3720,108914.953904762
3721,334702.730523809
3722,78689.8404334502
3723,223327.485709524
3724,274362.466316239
3725,93710.1833333333
3726,284353.113290476
3727,411583.280933333
3728,261259.04591746
3729,51338.9207333333
3730,86237.3635333334
3731,213273.841461905
3732,241026.872266667
3733,635038.921833333
3734,209058.152433333
3735,711652.009471429
3736,483896.075602564
3737,51638.49054329
3738,386889.777966667
3739,288865.826819625
3740,98138.7470333333
3741,376789.745966667
3742,78450.5645666667
3743,559482.668481818
3744,247301.179007692
3745,353516.909266667
3746,143483.478247253
3747,149624.946666667
3748,105744.708519048
3749,302972.76765671
3750,406303.217584058
3751,244604.921266667
3752,253350.329425974
3753,353806.387820513
3754,364292.0806
3755,290529.340781818
3756,276066.898
3757,162420.302407692
3758,234703.879688889
3759,172694.763209524
3760,404936.438
3761,139687.343033333
3762,499618.2148
3763,902491.341352381
3764,142397.969466667
3765,157222.757270552
3766,590977.166846032
3767,441575.482833333
3768,80563.4904047619
3769,148545.4688
3770,173429.141933333
3771,405067.159766667
3772,238247.284030303
3773,603468.7334
3774,1012132.523
3775,238160.616813165
3776,125056.490401307
3777,231094.704688889
3778,856388.843766667
3779,312470.441433333
3780,134582.9797
3781,703597.325238095
3782,163484.340652101
3783,230671.301884127
3784,295917.585666667
3785,76666.9544753247
3786,111510.588533333
3787,297749.7099
3788,527801.446809524
3789,444691.318730769
3790,1401087.05033333
3791,204262.467735154
3792,104361.824757143
3793,814422.607466667
3794,529340.8838
3795,273030.754533333
3796,424556.092366667
3797,313644.8838
3798,759599.370833333
3799,95152.0943766573
3800,320530.652933333
3801,278314.142113187
3802,164311.924738095
3803,226164.553866667
3804,642026.582166667
3805,467899.026895238
3806,75807.3733333333
3807,359444.415695238
3808,290859.290933333
3809,181386.758866667
3810,109660.9973
3811,264151.6658
3812,212366.516322055
3813,340434.573233333
3814,524300.2091
3815,213718.530766667
3816,207550.7065
3817,368665.787877778
3818,1103877.97853333
3819,187541.188191919
3820,279971.525333333
3821,162062.6742
3822,266341.967166667
3823,77021.0417238095
3824,70504.6190570593
3825,299556.053266667
3826,287893.406433333
3827,194821.846431322
3828,488705.062838095
3829,57138.1283
3830,191707.875157143
3831,938644.622066666
3832,131998.6126
3833,30195.2864476191
3834,252435.261433333
3835,137565.859114286
3836,478763.70632381
3837,256484.70922381
3838,421866.393685714
3839,420360.028117316
3840,262199.795352381
3841,498536.2139
3842,89999.2498857143
3843,246233.8724
3844,243514.6352
3845,585825.0244
3846,78729.4055969697
3847,225082.694478788
3848,347117.689057143
3849,580008.818078571
3850,645591.056677777
3851,259944.588953623
3852,309895.465966667
3853,302804.4666
3854,203636.850374725
3855,237876.5692
3856,217782.337542857
3857,249629.398646032
3858,210941.4612722
3859,261897.738005128
3860,1627846.21503333
3861,208440.439211111
3862,226745.337326087
3863,412341.569966667
3864,180206.060488889
3865,55442.3060333333
3866,209556.874166667
3867,307853.5141
3868,844953.140147619
3869,119764.417455339
3870,521042.850481818
3871,196440.055936508
3872,208937.171566667
3873,305440.189466667
3874,111573.8885
3875,414386.866
3876,561867.863339683
3877,201827.307288889
3878,172827.84837316
3879,282186.559090476
3880,140047.570988745
3881,547748.344933334
3882,114707.012765419
3883,184710.4479
3884,120236.479933333
3885,35545.9686924298
3886,168493.781562626
3887,145392.8135
3888,487973.165492352
3889,852454.511033333
3890,103530.827722222
3891,139271.596933333
3892,321931.934814286
3893,205925.313347619
3894,154596.375636508
3895,287533.939233333
3896,350203.708466667
3897,288116.472566667
3898,123014.223291357
3899,691273.760333334
3900,192320.481333333
3901,240964.278833333
3902,667140.931909524
3903,199510.811118504
3904,365481.763333333
3905,246418.43388315
3906,208388.70238718
3907,1139707.9879
3908,88491.5125245421
3909,141436.586466667
3910,70197.4912
3911,217281.902866667
3912,125926.999566667
3913,182447.527138672
3914,135383.672333333
3915,70327.3505666667
3916,164643.036322222
3917,485640.523466667
3918,161665.956077778
3919,915227.699560256
3920,1032682.20063333
3921,184043.746161905
3922,843800.642733333
3923,413100.616454762
3924,817755.5706
3925,263199.620766667
3926,261264.522
3927,234724.403594805
3928,112102.769004762
3929,2194836.17233333
3930,172502.988600866
3931,99829.3924428571
3932,155521.069433333
3933,122093.187328571
3934,465058.131269841
3935,189495.161733333
3936,610867.742857143
3937,29596.1017253968
3938,135018.578900488
3939,179318.835622222
3940,623192.435633334
3941,53413.8879380037
3942,686444.8378
3943,159488.767252381
3944,187746.80415
3945,185680.736568254
3946,191099.384625397
3947,1823265.37373333
3948,248081.645266667
3949,220295.456547619
3950,283588.562009524
3951,1086911.8808
3952,366890.035917849
3953,882576.398666667
3954,173735.777250794
3955,734676.577177778
3956,186580.694533333
3957,207655.9796
3958,110725.74472381
3959,418133.9024
3960,232307.537266387
3961,355806.131425974
3962,413875.390066667
3963,50608.0159611111
3964,574309.806433333
3965,317340.630076191
3966,152586.1437
3967,217130.399139683
3968,109709.165533333
3969,292502.623451515
3970,135151.145807936
3971,610128.4525
3972,131125.674766667
3973,187577.386342857
3974,284222.612680952
3975,351677.014115873
3976,170983.657566667
3977,428841.705040285
3978,152416.9917
3979,229348.819444444
3980,197895.932657576
3981,175812.057933333
3982,414343.351088889
3983,1039507.68346667
3984,72324.6486333334
3985,277386.055733333
3986,685346.4435
3987,299170.8825
3988,233812.099842512
3989,398127.426966667
3990,83211.3011898914
3991,215412.673866667
3992,126976.308586625
3993,142985.576596392
3994,554924.101
3995,126967.503586625
3996,93895.8803904762
3997,90760.1513867623
3998,722051.158133333
3999,209964.889888889
4000,103036.478433333
4001,121760.098692674
4002,147083.528787302
4003,181882.738942857
4004,171166.069059296
4005,241383.851328571
4006,144072.791060317
4007,364576.167457143
4008,78451.2132111111
4009,316090.040133333
4010,638430.81642381
4011,199874.635211688
4012,371120.4085
4013,146502.872187446
4014,143682.772914896
4015,367908.317084127
4016,324973.366466667
4017,417007.244533333
4018,150280.915075758
4019,160638.293133333
4020,148006.3327
4021,115024.992847619
4022,405492.336533333
4023,328061.902384849
4024,304458.536533333
4025,189913.352177778
4026,100785.745533333
4027,267766.9311
4028,280305.0561
4029,176339.561014286
4030,40815.0606084249
4031,574659.915766667
4032,407442.67102381
4033,566742.0641886
4034,389765.772533333
4035,91345.3978095238
4036,280214.527603663
4037,88272.0912607843
4038,281038.034821247
4039,117363.116122222
4040,101789.7842
4041,217996.779433333
4042,112800.03002381
4043,168576.828766667
4044,1688580.08113333
4045,308286.141033333
4046,693917.724733333
4047,101835.639438095
4048,150116.654074603
4049,138750.374737535
4050,281348.18367619
4051,90928.7472587302
4052,214112.335733333
4053,465844.0894
4054,83129.5655190476
4055,282247.576233333
4056,217086.266397063
4057,720095.308566666
4058,379972.825633334
4059,272651.888266667
4060,190433.497166667
4061,291376.2814
4062,115541.364261905
4063,53899.2944333333
4064,109493.705071429
4065,165578.565133333
4066,655278.980585714
4067,174864.327552381
4068,368038.069666667
4069,209214.809233333
4070,560121.274723809
4071,154791.150266667
4072,453460.914633333
4073,393196.249366667
4074,587604.7899
4075,340889.674694872
4076,248927.020957143
4077,583339.500933333
4078,199098.466666667
4079,191696.51150404
4080,1318765.68513333
4081,307610.632203175
4082,263208.771408333
4083,300021.3421
4084,318151.326184848
4085,249297.873314976
4086,71758.4818671718
4087,788027.252633333
4088,175076.691128571
4089,523555.258642857
4090,276613.975128571
4091,354057.847466667
4092,122076.426588889
4093,267656.275234921
4094,282996.068033333
4095,314368.241234849
4096,77004.7203
4097,78495.2588928571
4098,271181.742633333
4099,200077.5664
4100,1417543.51105455
4101,169578.901462072
4102,545740.567442857
4103,1113265.46507143
4104,236116.0712
4105,109264.231933333
4106,120770.136072527
4107,466397.610181818
4108,714721.780981699
4109,126816.8014
4110,339897.340142857
4111,278646.926196154
4112,829904.480883334
4113,353776.166978697
4114,68838.3345148149
4115,247400.150798124
4116,146237.498533333
4117,976277.028933333
4118,52661.3753393939
4119,318854.1738
4120,1550664.39763333
4121,191098.358657143
4122,437526.044766667
4123,154168.084955411
4124,125666.886433333
4125,206373.542495238
4126,423045.971779365
4127,105159.702290476
4128,109845.033420147
4129,474693.864476191
4130,133679.951321245
4131,586307.003833333
4132,159625.879851724
4133,75273.8498190476
4134,672291.7283
4135,680979.304028571
4136,433801.755159884
4137,1978825.0745
4138,318915.056286447
4139,720826.711533333
4140,48480.6370740717
4141,408879.0473
4142,234000.150133333
4143,137019.250166667
4144,351173.0313
4145,203831.770333333
4146,294266.364966667
4147,143066.8573
4148,86517.9268333333
4149,306142.049166667
4150,560238.217466667
4151,210812.4329
4152,265478.472233333
4153,314779.400919048
4154,559524.483333334
4155,51638.9473948718
4156,442176.852219047
4157,165043.7967
4158,86833.5635984127
4159,136209.676372294
4160,325738.129066667
4161,233484.542266667
4162,604325.982433334
4163,294786.18284359
4164,695354.660047619
4165,278174.545287179
4166,101076.934385714
4167,512122.633788889
4168,63147.2203285715
4169,151062.363039682
4170,46468.0629571683
4171,89686.7374380952
4172,292894.509047619
4173,78777.6257757576
4174,219471.370566667
4175,241574.744338095
4176,200475.954089916
4177,124326.867433333
4178,231464.248744445
4179,145254.774170996
4180,900583.738766667
4181,212742.055859885
4182,336434.364404762
4183,144505.349833333
4184,725750.083433333
4185,398202.238584127
4186,104320.513221212
4187,573480.577514286
4188,367713.4777
4189,211255.564470208
4190,473631.129133333
4191,155774.895533333
4192,271518.635428571
4193,97420.374547619
4194,233510.579305594
4195,101708.612004762
4196,121667.499576191
4197,70424.7390920635
4198,128880.949933333
4199,808436.668690476
4200,353093.347533333
4201,136408.771
4202,202045.247771429
4203,382062.5656
4204,127043.8845
4205,377702.768433333
4206,119231.3282
4207,202960.968619048
4208,128027.147322222
4209,71544.5821
4210,45824.3212857143
4211,232149.545880952
4212,97210.6265666666
4213,209458.4225
4214,114466.862290476
4215,541052.367885714
4216,372169.893633333
4217,274021.975466667
4218,287613.655166667
4219,120915.036698268
4220,44251.6928666667
4221,329016.510966667
4222,255144.944
4223,489368.9843
4224,299671.159571429
4225,269550.130633333
4226,288516.680233333
4227,225951.718748352
4228,559402.349733333
4229,151672.708038095
4230,868463.1363
4231,305721.240407283
4232,129851.498771429
4233,300224.063560003
4234,100896.667939394
4235,130688.653657143
4236,418414.839133333
4237,174716.278320346
4238,183056.799628571
4239,288612.274738095
4240,61783.5707956044
